1 1:128.70244 2:-5.3040633 3:-2.068459 4:-4.6292357 5:1.8977755 6:-0.666529 7:-0.93437403 8:-3.8831944 9:6.846763 10:0.5959882 11:2.7854562 12:-1.0798585 13:2.1909688 14:128.70244 15:-5.3040633 16:-2.068459 17:-4.6292357 18:1.8977755 19:-0.666529 20:-0.93437403 21:-3.8831944 22:6.846763 23:0.5959882 24:2.7854562 25:-1.0798585 26:2.1909688 
1 1:299.08102 2:13.358255 3:3.1936445 4:4.4897165 5:12.408226 6:-5.889521 7:1.77 8:-8.481746 9:7.3590407 10:-0.46797 11:3.1714644 12:-3.21973 13:2.5337682 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:299.08102 2:13.358255 3:3.1936445 4:4.4897165 5:12.408226 6:-5.889521 7:1.77 8:-8.481746 9:7.3590407 10:-0.46797 11:3.1714644 12:-3.21973 13:2.5337682 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:305.3799 2:12.276133 3:2.0973856 4:4.2415633 5:12.926916 6:-5.28128 7:2.2825758 8:-8.095398 9:6.2949147 10:-1.4666058 11:3.723467 12:-2.4618504 13:2.3603296 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:305.3799 2:12.276133 3:2.0973856 4:4.2415633 5:12.926916 6:-5.28128 7:2.2825758 8:-8.095398 9:6.2949147 10:-1.4666058 11:3.723467 12:-2.4618504 13:2.3603296 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:308.22537 2:11.799324 3:1.0435448 4:4.426479 5:13.522326 6:-4.0608892 7:1.9041965 8:-7.045757 9:5.6393933 10:-3.202636 11:5.0715156 12:-2.585636 13:2.9005663 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:308.22537 2:11.799324 3:1.0435448 4:4.426479 5:13.522326 6:-4.0608892 7:1.9041965 8:-7.045757 9:5.6393933 10:-3.202636 11:5.0715156 12:-2.585636 13:2.9005663 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:322.11868 2:13.486247 3:0.10171563 4:-1.6401892 5:8.850659 6:-3.5679092 7:2.0079873 8:-4.6383615 9:5.1854105 10:-2.605656 11:3.581484 12:-3.956704 13:3.6457028 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:322.11868 2:13.486247 3:0.10171563 4:-1.6401892 5:8.850659 6:-3.5679092 7:2.0079873 8:-4.6383615 9:5.1854105 10:-2.605656 11:3.581484 12:-3.956704 13:3.6457028 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:332.79922 2:12.643457 3:-1.4616282 4:-5.423256 5:9.343051 6:-4.3547196 7:-0.6884466 8:-2.0654297 9:6.2192135 10:-0.8059812 11:1.7554343 12:-5.1597476 13:4.769115 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:332.79922 2:12.643457 3:-1.4616282 4:-5.423256 5:9.343051 6:-4.3547196 7:-0.6884466 8:-2.0654297 9:6.2192135 10:-0.8059812 11:1.7554343 12:-5.1597476 13:4.769115 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.42688 2:10.057529 3:-0.30764407 4:-3.3900156 5:9.735406 6:-7.9277287 7:0.12970378 8:0.011072584 9:6.345736 10:-2.6023045 11:2.608301 12:-4.4767942 13:4.1530457 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.42688 2:10.057529 3:-0.30764407 4:-3.3900156 5:9.735406 6:-7.9277287 7:0.12970378 8:0.011072584 9:6.345736 10:-2.6023045 11:2.608301 12:-4.4767942 13:4.1530457 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.06265 2:7.705546 3:3.007861 4:-0.9224846 5:8.595373 6:-8.755698 7:1.9068531 8:-0.5390826 9:5.4439535 10:-3.4578688 11:2.0482411 12:-1.4815856 13:1.1481667 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.06265 2:7.705546 3:3.007861 4:-0.9224846 5:8.595373 6:-8.755698 7:1.9068531 8:-0.5390826 9:5.4439535 10:-3.4578688 11:2.0482411 12:-1.4815856 13:1.1481667 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.28152 2:6.6079583 3:5.570997 4:-0.0066096843 5:6.954237 6:-8.13663 7:2.0179658 8:-0.92158765 9:3.9566877 10:-2.6223888 11:2.4103239 12:-1.1269171 13:0.7443897 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.28152 2:6.6079583 3:5.570997 4:-0.0066096843 5:6.954237 6:-8.13663 7:2.0179658 8:-0.92158765 9:3.9566877 10:-2.6223888 11:2.4103239 12:-1.1269171 13:0.7443897 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.44357 2:6.860176 3:7.825978 4:0.43631634 5:6.3843646 6:-6.8161364 7:1.8152407 8:-2.8667119 9:3.5995727 10:-1.7395028 11:2.1731553 12:-1.75442 13:0.56320155 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.44357 2:6.860176 3:7.825978 4:0.43631634 5:6.3843646 6:-6.8161364 7:1.8152407 8:-2.8667119 9:3.5995727 10:-1.7395028 11:2.1731553 12:-1.75442 13:0.56320155 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:322.61093 2:8.136318 3:9.073529 4:1.9681282 5:5.622351 6:-6.9086037 7:1.7468212 8:-3.990377 9:2.72755 10:-1.9904041 11:2.194572 12:-2.2370086 13:1.3718774 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:322.61093 2:8.136318 3:9.073529 4:1.9681282 5:5.622351 6:-6.9086037 7:1.7468212 8:-3.990377 9:2.72755 10:-1.9904041 11:2.194572 12:-2.2370086 13:1.3718774 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:316.25244 2:9.339262 3:9.075292 4:4.616453 5:7.9375634 6:-9.062783 7:2.130733 8:-3.8932378 9:1.1966741 10:-2.4408257 11:2.2973275 12:-2.2908423 13:3.469425 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:316.25244 2:9.339262 3:9.075292 4:4.616453 5:7.9375634 6:-9.062783 7:2.130733 8:-3.8932378 9:1.1966741 10:-2.4408257 11:2.2973275 12:-2.2908423 13:3.469425 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:303.0723 2:13.142667 3:7.3972945 4:8.300331 5:13.015226 6:-11.316526 7:2.1380794 8:-2.9859927 9:0.46126923 10:-5.742191 11:1.9337212 12:-2.0808084 13:6.3392544 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:303.0723 2:13.142667 3:7.3972945 4:8.300331 5:13.015226 6:-11.316526 7:2.1380794 8:-2.9859927 9:0.46126923 10:-5.742191 11:1.9337212 12:-2.0808084 13:6.3392544 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:285.26343 2:14.517443 3:12.209366 4:4.817484 5:12.674608 6:-9.361929 7:4.0472302 8:-3.9927964 9:2.8249776 10:-3.8438275 11:-0.88728946 12:-2.0878444 13:5.9470887 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:285.26343 2:14.517443 3:12.209366 4:4.817484 5:12.674608 6:-9.361929 7:4.0472302 8:-3.9927964 9:2.8249776 10:-3.8438275 11:-0.88728946 12:-2.0878444 13:5.9470887 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.00525 2:11.31984 3:12.741703 4:9.133087 5:10.987202 6:-8.424211 7:6.4399943 8:-3.7361526 9:2.199302 10:-2.3642023 11:3.6161706 12:-3.7920644 13:4.178264 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.00525 2:11.31984 3:12.741703 4:9.133087 5:10.987202 6:-8.424211 7:6.4399943 8:-3.7361526 9:2.199302 10:-2.3642023 11:3.6161706 12:-3.7920644 13:4.178264 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:251.80539 2:10.525208 3:9.974606 4:4.730362 5:10.694227 6:-8.281798 7:2.6883337 8:-5.8087916 9:3.4536588 10:-2.0106645 11:5.520064 12:-1.6040257 13:3.771806 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:251.80539 2:10.525208 3:9.974606 4:4.730362 5:10.694227 6:-8.281798 7:2.6883337 8:-5.8087916 9:3.4536588 10:-2.0106645 11:5.520064 12:-1.6040257 13:3.771806 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:245.34573 2:11.400353 3:12.46268 4:4.65296 5:6.2654552 6:-8.337713 7:2.4160912 8:-7.547325 9:1.8509765 10:-3.7728474 11:2.674185 12:-1.6207039 13:2.8789241 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:245.34573 2:11.400353 3:12.46268 4:4.65296 5:6.2654552 6:-8.337713 7:2.4160912 8:-7.547325 9:1.8509765 10:-3.7728474 11:2.674185 12:-1.6207039 13:2.8789241 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:243.84055 2:12.396261 3:10.901578 4:6.8076425 5:6.4651346 6:-9.78694 7:0.06968624 8:-5.239356 9:4.707342 10:-4.872461 11:3.2187052 12:-1.4029282 13:3.1746817 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:243.84055 2:12.396261 3:10.901578 4:6.8076425 5:6.4651346 6:-9.78694 7:0.06968624 8:-5.239356 9:4.707342 10:-4.872461 11:3.2187052 12:-1.4029282 13:3.1746817 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:237.2129 2:12.116889 3:13.364097 4:8.163278 5:7.83549 6:-12.208205 7:1.500336 8:-0.60503066 9:4.6747794 10:-4.2951303 11:2.4602175 12:-2.3899117 13:2.4826388 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:237.2129 2:12.116889 3:13.364097 4:8.163278 5:7.83549 6:-12.208205 7:1.500336 8:-0.60503066 9:4.6747794 10:-4.2951303 11:2.4602175 12:-2.3899117 13:2.4826388 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:231.60095 2:12.2945385 3:11.5812645 4:7.953842 5:8.51896 6:-11.912396 7:3.8405416 8:-1.9634774 9:2.514387 10:-2.559848 11:4.940334 12:-2.109307 13:1.5326778 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:231.60095 2:12.2945385 3:11.5812645 4:7.953842 5:8.51896 6:-11.912396 7:3.8405416 8:-1.9634774 9:2.514387 10:-2.559848 11:4.940334 12:-2.109307 13:1.5326778 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:236.66562 2:11.842737 3:8.70663 4:2.057986 5:6.0928264 6:-3.9731052 7:1.9845526 8:-2.7045426 9:1.1250837 10:-2.1312165 11:5.02182 12:-5.9490576 13:4.271284 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:236.66562 2:11.842737 3:8.70663 4:2.057986 5:6.0928264 6:-3.9731052 7:1.9845526 8:-2.7045426 9:1.1250837 10:-2.1312165 11:5.02182 12:-5.9490576 13:4.271284 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.84372 2:1.9528667 3:1.8116641 4:-1.353862 5:8.070453 6:0.6873502 7:1.5164407 8:-0.33848768 9:2.608289 10:-3.8401005 11:0.49663535 12:-6.2303686 13:5.028266 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.84372 2:1.9528667 3:1.8116641 4:-1.353862 5:8.070453 6:0.6873502 7:1.5164407 8:-0.33848768 9:2.608289 10:-3.8401005 11:0.49663535 12:-6.2303686 13:5.028266 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:233.73552 2:12.532738 3:9.75207 4:-0.98607576 5:5.4923763 6:-4.9589067 7:2.7316322 8:-3.168026 9:4.1919174 10:-0.6443656 11:0.45985544 12:-4.509342 13:5.3093724 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:233.73552 2:12.532738 3:9.75207 4:-0.98607576 5:5.4923763 6:-4.9589067 7:2.7316322 8:-3.168026 9:4.1919174 10:-0.6443656 11:0.45985544 12:-4.509342 13:5.3093724 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:232.99428 2:14.928662 3:8.701682 4:-0.7730651 5:6.867526 6:-4.155429 7:0.6677985 8:-5.7742376 9:7.674158 10:-0.2293096 11:3.8782394 12:-5.3965907 13:2.3595397 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:232.99428 2:14.928662 3:8.701682 4:-0.7730651 5:6.867526 6:-4.155429 7:0.6677985 8:-5.7742376 9:7.674158 10:-0.2293096 11:3.8782394 12:-5.3965907 13:2.3595397 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:308.09137 2:21.624521 3:3.3573244 4:-9.840588 5:2.2970479 6:-2.0029204 7:2.667892 8:-5.93826 9:6.25661 10:-2.2356725 11:5.027271 12:-3.9608932 13:4.928637 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:308.09137 2:21.624521 3:3.3573244 4:-9.840588 5:2.2970479 6:-2.0029204 7:2.667892 8:-5.93826 9:6.25661 10:-2.2356725 11:5.027271 12:-3.9608932 13:4.928637 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.71497 2:17.28378 3:1.8446949 4:-13.370526 5:-0.32047307 6:-2.472105 7:2.2504885 8:-6.938505 9:6.8291264 10:0.8970352 11:5.606152 12:-4.1530976 13:1.7952052 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.71497 2:17.28378 3:1.8446949 4:-13.370526 5:-0.32047307 6:-2.472105 7:2.2504885 8:-6.938505 9:6.8291264 10:0.8970352 11:5.606152 12:-4.1530976 13:1.7952052 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:332.4068 2:12.550421 3:-1.150019 4:-16.917616 5:-1.1626655 6:-0.68262476 7:1.7867122 8:-5.5911264 9:8.613009 10:0.20699169 11:4.852622 12:-3.7069025 13:1.5209808 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:332.4068 2:12.550421 3:-1.150019 4:-16.917616 5:-1.1626655 6:-0.68262476 7:1.7867122 8:-5.5911264 9:8.613009 10:0.20699169 11:4.852622 12:-3.7069025 13:1.5209808 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.4334 2:12.7305355 3:1.9521003 4:-18.394377 5:-0.69664735 6:-0.14757493 7:2.6453443 8:-4.218878 9:8.283387 10:0.50086766 11:5.8880467 12:-3.3845477 13:0.8466926 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.4334 2:12.7305355 3:1.9521003 4:-18.394377 5:-0.69664735 6:-0.14757493 7:2.6453443 8:-4.218878 9:8.283387 10:0.50086766 11:5.8880467 12:-3.3845477 13:0.8466926 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:329.57343 2:12.344595 3:3.0594828 4:-17.892496 5:0.105305724 6:0.20486858 7:2.435134 8:-4.0817223 9:7.8014703 10:-0.8153661 11:4.0033774 12:-1.8568233 13:-0.1908375 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:329.57343 2:12.344595 3:3.0594828 4:-17.892496 5:0.105305724 6:0.20486858 7:2.435134 8:-4.0817223 9:7.8014703 10:-0.8153661 11:4.0033774 12:-1.8568233 13:-0.1908375 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:337.81866 2:8.751669 3:2.1468363 4:-18.13305 5:-0.5358567 6:0.47443274 7:2.1565707 8:-3.5283875 9:8.05218 10:-0.60788256 11:3.635714 12:-1.5019283 13:-1.4195733 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:337.81866 2:8.751669 3:2.1468363 4:-18.13305 5:-0.5358567 6:0.47443274 7:2.1565707 8:-3.5283875 9:8.05218 10:-0.60788256 11:3.635714 12:-1.5019283 13:-1.4195733 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.41248 2:9.836586 3:3.6182551 4:-18.52263 5:-0.50807935 6:-0.11945308 7:1.58756 8:-4.004778 9:7.195878 10:-0.31091815 11:3.6917803 12:-1.4766818 13:-1.277225 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.41248 2:9.836586 3:3.6182551 4:-18.52263 5:-0.50807935 6:-0.11945308 7:1.58756 8:-4.004778 9:7.195878 10:-0.31091815 11:3.6917803 12:-1.4766818 13:-1.277225 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:330.84833 2:9.497942 3:5.2482567 4:-19.426409 5:-1.3464361 6:0.25392547 7:2.4225576 8:-3.6160066 9:6.6605997 10:-0.9348559 11:2.8388789 12:-1.1938844 13:-0.97121197 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:330.84833 2:9.497942 3:5.2482567 4:-19.426409 5:-1.3464361 6:0.25392547 7:2.4225576 8:-3.6160066 9:6.6605997 10:-0.9348559 11:2.8388789 12:-1.1938844 13:-0.97121197 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.66196 2:12.080548 3:4.2408175 4:-20.495205 5:-0.19734728 6:-0.13112548 7:3.1519277 8:-3.1706574 9:7.6702256 10:-0.4119162 11:3.811013 12:-1.7261782 13:-0.91945094 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.66196 2:12.080548 3:4.2408175 4:-20.495205 5:-0.19734728 6:-0.13112548 7:3.1519277 8:-3.1706574 9:7.6702256 10:-0.4119162 11:3.811013 12:-1.7261782 13:-0.91945094 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
