1 1:-8.779255 2:-19.56631 3:2.031982 4:-1.7196842 5:0.76044804 6:-1.0682027 7:0.74320203 8:-0.8630574 9:0.9701695 10:-0.8479823 11:1.7006289 12:-0.79580915 13:1.2427422 14:-8.779255 15:-19.56631 16:2.031982 17:-1.7196842 18:0.76044804 19:-1.0682027 20:0.74320203 21:-0.8630574 22:0.9701695 23:-0.8479823 24:1.7006289 25:-0.79580915 26:1.2427422 
1 1:279.257 2:28.469915 3:11.073059 4:-7.238931 5:5.502546 6:-7.110658 7:3.0629525 8:-4.529317 9:6.7215443 10:-7.578526 11:1.0054107 12:-5.9528084 13:4.8314652 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:278.80615 2:28.084047 3:11.278591 4:-6.738416 5:4.836101 6:-6.241715 7:2.5410419 8:-5.6164637 9:6.5152082 10:-5.59509 11:1.076246 12:-7.453068 13:6.039445 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:279.06418 2:26.808992 3:12.180013 4:-7.2837715 5:4.2135615 6:-5.0997005 7:1.1520319 8:-6.1423845 9:7.172389 10:-5.07524 11:1.280598 12:-7.218272 13:5.9898577 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:281.28268 2:25.127035 3:10.707573 4:-6.522247 5:2.4792464 6:-6.2984443 7:2.6837416 8:-5.3424892 9:6.8253136 10:-5.0168386 11:1.292786 12:-6.8473587 13:5.6684265 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:278.11923 2:27.727053 3:10.743902 4:-6.9976454 5:3.2572975 6:-6.1647897 7:2.7454593 8:-5.701382 9:7.042453 10:-6.382895 11:1.5127763 12:-7.423671 13:5.9747643 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:278.83307 2:27.917078 3:10.742228 4:-8.468728 5:3.570042 6:-4.899222 7:2.2005343 8:-4.563473 9:6.7373977 10:-7.717301 11:1.6104591 12:-6.485116 13:5.726643 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:281.6017 2:28.134232 3:10.980679 4:-10.208861 5:3.8833 6:-4.7744455 7:2.2882674 8:-5.2124233 9:6.709204 10:-6.679803 11:0.42711538 12:-6.9715095 13:6.1371036 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:280.39914 2:29.167362 3:10.637354 4:-9.375189 5:3.767702 6:-4.3219724 7:2.9751923 8:-5.7364845 9:5.872125 10:-6.756247 11:1.0020516 12:-8.126177 13:7.4548573 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:280.9751 2:28.183987 3:8.90221 4:-10.521863 5:5.532701 6:-2.7364948 7:1.9571376 8:-7.0977755 9:6.466657 10:-6.11539 11:1.0416565 12:-6.3883524 13:7.7263217 14:280.9751 15:28.183987 16:8.90221 17:-10.521863 18:5.532701 19:-2.7364948 20:1.9571376 21:-7.0977755 22:6.466657 23:-6.11539 24:1.0416565 25:-6.3883524 26:7.7263217 
1 1:283.41922 2:25.978045 3:8.546263 4:-10.498235 5:5.6141243 6:-2.3917377 7:1.6997579 8:-6.6197376 9:4.9670258 10:-6.81737 11:1.5381252 12:-5.522699 13:6.548245 14:283.41922 15:25.978045 16:8.546263 17:-10.498235 18:5.6141243 19:-2.3917377 20:1.6997579 21:-6.6197376 22:4.9670258 23:-6.81737 24:1.5381252 25:-5.522699 26:6.548245 
