2 1:148.73845 2:5.965197 3:4.819879 4:-0.81120324 5:2.5759306 6:-8.238283 7:-0.101535924 8:-2.9379292 9:3.5203135 10:-3.3485343 11:5.0508685 12:-2.246202 13:-0.31486708 14:148.73845 15:5.965197 16:4.819879 17:-0.81120324 18:2.5759306 19:-8.238283 20:-0.101535924 21:-2.9379292 22:3.5203135 23:-3.3485343 24:5.0508685 25:-2.246202 26:-0.31486708 
2 1:269.897 2:13.428958 3:-0.90569365 4:2.2868252 5:14.395004 6:-3.7936714 7:3.434629 8:-5.354754 9:5.427562 10:-1.81912 11:7.74489 12:-2.2707627 13:4.073153 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:266.59583 2:11.372527 3:-2.8303723 4:1.2309793 5:12.4268875 6:-3.1579874 7:3.7842405 8:-5.107575 9:3.9676332 10:-2.0930414 11:6.623511 12:-3.0285676 13:4.2288885 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:262.7424 2:11.173842 3:-3.7481983 4:0.71496356 5:9.903968 6:-3.686512 7:3.2335129 8:-5.732227 9:4.965818 10:-2.0398932 11:5.6894994 12:-2.6463826 13:4.0562863 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:261.75912 2:11.452636 3:-1.695872 4:1.8131584 5:9.823931 6:-4.34835 7:3.3827372 8:-4.763614 9:4.330402 10:-2.5012944 11:4.98575 12:-1.9495543 13:4.779309 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:259.484 2:13.472121 3:-1.2159832 4:0.22268727 5:10.528784 6:-2.457367 7:4.945882 8:-3.2006967 9:5.2552233 10:-2.6312604 11:6.311703 12:-3.4422271 13:4.2189617 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:258.8442 2:14.081534 3:0.82821685 4:0.8111006 5:10.955031 6:-3.5838044 7:4.1832557 8:-2.421019 9:4.3135533 10:-2.596249 11:6.233497 12:-2.7407684 13:5.0395317 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:256.54272 2:12.638229 3:2.3495953 4:0.48531535 5:11.755929 6:-2.3420827 7:2.7759306 8:-3.899067 9:3.90746 10:-2.5935855 11:5.7446227 12:-2.2548075 13:4.024496 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:254.5181 2:12.407185 3:2.0397305 4:-0.9028007 5:8.479888 6:-3.779829 7:3.0001507 8:-2.5014632 9:4.775778 10:-2.66877 11:4.811019 12:-2.7451968 13:3.2806041 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:254.12814 2:1.9737204 3:5.0421085 4:-1.7491148 5:8.809968 6:-2.180272 7:5.0960207 8:0.17025287 9:6.2358828 10:-0.6890603 11:4.6578574 12:0.3360786 13:0.92872787 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.44772 2:2.3298328 3:3.2182999 4:-4.523622 5:8.275582 6:-2.2033675 7:1.7570721 8:-1.3860867 9:5.0572505 10:-2.6254883 11:3.2107105 12:-2.572076 13:0.018581022 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:251.61337 2:5.2390165 3:0.7906655 4:-3.2694042 5:7.4166718 6:-3.6106863 7:1.4961357 8:-2.3672361 9:3.3926835 10:-5.448217 11:5.3833556 12:-3.0746877 13:0.8113892 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:248.58298 2:10.447012 3:3.958176 4:-2.5554564 5:4.1602015 6:-5.4638176 7:2.564267 8:-3.5105095 9:2.8838587 10:-6.449113 11:5.7287774 12:-2.419729 13:2.2895029 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:297.0641 2:29.78023 3:2.5348155 4:-7.8466697 5:6.485707 6:-9.17911 7:0.70086193 8:-7.303236 9:9.161946 10:-5.527269 11:3.4522955 12:-4.5819726 13:4.5870137 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:303.36493 2:31.237865 3:2.4125218 4:-7.7123938 5:6.7500105 6:-9.554019 7:0.4058452 8:-7.951085 9:9.79964 10:-5.6664505 11:2.5796313 12:-4.393296 13:4.7890515 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:305.14944 2:30.804436 3:0.0054714107 4:-8.886228 5:5.769901 6:-9.962485 7:0.6105115 8:-7.328449 9:10.679352 10:-6.793366 11:2.4986525 12:-4.690633 13:5.830681 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:308.87262 2:31.813303 3:-0.08376039 4:-10.478169 5:4.994211 6:-11.017589 7:0.35450834 8:-7.1439624 9:10.741225 10:-6.4993296 11:2.144125 12:-5.121305 13:5.9346013 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:312.63593 2:27.351164 3:2.4560843 4:-11.656938 5:4.411626 6:-9.891684 7:-0.8153972 8:-4.55481 9:9.183602 10:-6.4339957 11:2.8049552 12:-4.208552 13:6.2050486 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:303.44788 2:32.13539 3:-1.6775362 4:-10.945165 5:6.251452 6:-8.626131 7:-0.17202201 8:-6.0117235 9:10.377631 10:-8.4669485 11:3.865185 12:-5.0665216 13:6.597137 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:299.48477 2:30.271545 3:-1.450444 4:-10.934069 5:7.593513 6:-7.904361 7:-0.73885137 8:-5.69453 9:10.716424 10:-5.463137 11:4.9470954 12:-5.1212606 13:5.686416 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:296.32712 2:29.480122 3:0.19348767 4:-11.38089 5:7.151959 6:-7.89704 7:-0.42020008 8:-5.503867 9:10.716404 10:-5.737147 11:3.7527912 12:-4.3324 13:6.23699 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:295.17535 2:31.382042 3:1.8496708 4:-13.280161 5:5.232493 6:-8.577876 7:1.1700383 8:-4.700924 9:11.513545 10:-5.6499104 11:2.7818437 12:-4.8228297 13:5.631247 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:296.15176 2:30.774649 3:2.5414774 4:-12.834083 5:4.3528957 6:-8.520635 7:0.9887887 8:-4.5946503 9:11.662704 10:-5.9473076 11:3.154435 12:-5.819893 13:6.101368 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:293.45737 2:30.855587 3:1.748389 4:-12.031584 5:5.4911647 6:-9.400684 7:0.6206687 8:-4.67339 9:10.695073 10:-6.1153064 11:4.0508223 12:-4.8734927 13:6.7527657 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:297.73502 2:31.580727 3:1.8872355 4:-12.313663 5:5.8792086 6:-8.691538 7:0.19530143 8:-5.398507 9:9.932526 10:-6.7104154 11:4.239414 12:-5.264101 13:6.8786025 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:300.70685 2:26.483934 3:3.374238 4:-11.001788 5:5.2449203 6:-8.1318 7:-0.12459577 8:-4.684516 9:8.306932 10:-5.5725656 11:4.424752 12:-3.6765 13:4.439064 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:293.84344 2:30.558998 3:0.35405546 4:-12.108057 5:6.431239 6:-9.223084 7:0.44498712 8:-4.1880603 9:9.495804 10:-6.6797237 11:5.781093 12:-4.0781026 13:4.082092 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:298.0139 2:29.65007 3:0.7826333 4:-10.91951 5:3.879987 6:-9.195546 7:1.1398437 8:-2.6713433 9:10.041598 10:-8.933386 11:5.143682 12:-2.4596443 13:3.9708297 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:295.59177 2:29.36422 3:1.0580658 4:-9.748734 5:4.239865 6:-9.64856 7:1.4483464 8:-1.767458 9:10.3073635 10:-9.118294 11:5.107954 12:-2.5001395 13:4.5043697 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:288.37402 2:25.044281 3:1.7717351 4:-6.8630404 5:5.8191533 6:-7.5345016 7:2.9982271 8:-2.755945 9:8.910829 10:-8.858821 11:3.6194885 12:-0.48309848 13:5.0301466 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:284.28027 2:23.367487 3:5.2374573 4:-6.8613243 5:2.2345002 6:-7.1507077 7:3.7253819 8:-4.3651953 9:8.094914 10:-7.277143 11:4.3151436 12:0.19219346 13:4.4047303 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:269.26993 2:15.521751 3:3.2895474 4:-7.0858846 5:0.50067127 6:-6.7677965 7:2.667657 8:-1.6532414 9:10.6269865 10:-3.0082583 11:5.667015 12:-1.2553164 13:3.751658 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:270.13116 2:14.489615 3:5.102219 4:-7.930012 5:-1.6515604 6:-7.7908463 7:0.1693036 8:-3.537805 9:9.378238 10:-4.2867036 11:5.043022 12:-1.7681316 13:3.28435 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:284.10623 2:-1.4969221 3:13.07754 4:-5.7401204 5:-2.0009756 6:-1.8133553 7:1.995813 8:-1.9552335 9:4.2402277 10:-2.5073428 11:0.6254754 12:-0.9757347 13:0.8071027 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:291.36664 2:-6.0976043 3:16.229671 4:-6.2928305 5:-4.4043636 6:0.6260592 7:1.5807279 8:-2.1824133 9:3.4281023 10:-2.0222535 11:-0.30299398 12:-1.5936434 13:1.9608182 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:283.47205 2:-12.000937 3:15.353569 4:-4.3800964 5:-6.63306 6:0.31929275 7:0.3988644 8:0.014523517 9:5.6765814 10:-1.7101065 11:-0.43685615 12:-2.2772284 13:2.55058 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:285.19623 2:-12.357519 3:16.32644 4:-7.751623 5:-8.998785 6:0.13997613 7:-0.43857288 8:-0.61304665 9:5.542664 10:-1.7394142 11:0.15279996 12:0.12757963 13:1.3736202 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:288.127 2:-14.353301 3:19.591232 4:-8.196948 5:-9.74243 6:-1.3559555 7:-0.66344786 8:0.9470937 9:3.913578 10:-3.2485452 11:1.4433503 12:1.2722502 13:0.887312 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:284.7131 2:-15.896881 3:19.303478 4:-5.778942 5:-10.132707 6:-0.52273375 7:2.5241132 8:0.52757996 9:6.041665 10:-1.0075645 11:2.2294843 12:1.8531461 13:1.1325969 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:284.89172 2:-17.2192 3:16.457403 4:-4.438384 5:-6.064877 6:2.3121057 7:2.6187747 8:0.09340859 9:6.4503574 10:-0.081751324 11:0.22062975 12:1.3716239 13:1.2627972 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:284.2075 2:-19.794718 3:16.072922 4:-4.871146 5:-5.974901 6:1.8586173 7:2.5068352 8:-0.7863537 9:5.9481554 10:-0.011196409 11:-0.54816186 12:2.2216518 13:0.57196385 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:281.00156 2:-19.640528 3:16.334782 4:-3.9303384 5:-9.323561 6:-0.97266495 7:2.8926535 8:-2.2656384 9:5.340072 10:-2.5280004 11:0.73784435 12:4.1460238 13:-0.6206988 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:278.73804 2:-18.785965 3:16.173346 4:-3.6692448 5:-9.166827 6:-0.2963229 7:4.2961426 8:-3.926383 9:3.2022898 10:-1.8664807 11:0.64153504 12:4.602381 13:-0.37853852 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:275.43582 2:-20.614243 3:14.389462 4:-1.6299828 5:-6.380965 6:-0.93251204 7:4.611358 8:-3.788523 9:3.870797 10:0.24569349 11:-1.7499942 12:2.4401941 13:-1.7720209 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:274.23105 2:-22.19092 3:11.867407 4:-1.546386 5:-7.823716 6:-2.8244045 7:5.8937325 8:-4.4510665 9:2.666928 10:-0.13439214 11:-2.240873 12:2.4594464 13:0.8113759 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:270.60907 2:-18.48925 3:14.293785 4:-1.2240269 5:-6.381073 6:-3.5682096 7:4.0493765 8:-2.5837886 9:3.6403735 10:2.2018008 11:0.8418129 12:4.5144496 13:0.945547 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:265.76913 2:-17.726057 3:11.282863 4:-4.370686 5:-7.8125553 6:-5.2814345 7:3.1427643 8:-4.452281 9:0.61405444 10:1.3841364 11:0.2177559 12:1.8272692 13:0.7487885 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:264.82245 2:-11.536154 3:11.526011 4:-0.7997415 5:-4.9858155 6:-4.711238 7:5.202728 8:-3.160272 9:2.202873 10:-0.9301629 11:-1.2802142 12:-1.500378 13:0.80636084 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.96393 2:-11.341486 3:10.806247 4:-0.15790345 5:-4.0119805 6:-5.2491236 7:5.490881 8:-1.871981 9:1.8387362 10:0.11464807 11:1.7506149 12:-1.6016706 13:0.5871924 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.63278 2:-12.052178 3:9.181882 4:-0.06014937 5:-3.070899 6:-5.102559 7:4.0419874 8:-1.1590995 9:1.6275471 10:1.6225857 11:3.5843823 12:0.13867892 13:1.3674313 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.6788 2:-11.413789 3:7.827897 4:-0.68659604 5:-2.491028 6:-6.810959 7:3.5611818 8:0.0043564597 9:0.22563756 10:0.93461335 11:3.3748262 12:-0.7327106 13:2.5215945 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.8812 2:-10.298227 3:9.151301 4:-0.6194516 5:-0.7014894 6:-6.3375807 7:2.4653623 8:0.29210588 9:-1.4371635 10:-1.2916718 11:3.630284 12:0.34778696 13:2.3350058 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:264.0245 2:-9.518707 3:7.1188846 4:-0.68204147 5:1.903969 6:-4.7718477 7:2.999728 8:0.6885036 9:-0.41272026 10:-2.1050386 11:2.6432278 12:-0.79260164 13:-0.060401604 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:259.78754 2:-9.835258 3:4.3035774 4:0.20448668 5:3.3034213 6:-2.9113262 7:4.3503804 8:0.96854645 9:2.7284758 10:-2.1766126 11:2.9937992 12:0.5745988 13:2.0508265 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:261.9938 2:-6.54666 3:4.139489 4:0.6598421 5:3.9500747 6:-4.7305164 7:3.5837471 8:-0.32337582 9:0.36238682 10:-3.477242 11:1.9240906 12:-0.40827373 13:1.2039241 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:256.00284 2:-3.2280042 3:6.5661235 4:-1.2692091 5:1.8391125 6:-4.7673354 7:3.8968318 8:-2.6051245 9:-0.6857372 10:-3.365821 11:1.8092223 12:-2.2559347 13:0.7816627 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:253.73035 2:-3.9659398 3:4.0181084 4:-2.7301042 5:-0.8545862 6:-5.117327 7:4.4899297 8:-2.0540469 9:-0.20811667 10:-3.4414394 11:0.33768505 12:-1.558125 13:1.593296 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.99817 2:0.96867067 3:9.303355 4:-1.0601509 5:4.2582536 6:1.1466224 7:7.2562017 8:-2.8362277 9:1.0086545 10:-1.0887883 11:4.585881 12:-1.6872629 13:2.386397 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:257.91895 2:8.795092 3:14.045325 4:-0.90501475 5:7.4087367 6:-1.0967833 7:5.0822296 8:-1.8798931 9:4.1581883 10:-5.0815973 11:1.2300614 12:-2.5664692 13:1.9959292 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:275.3712 2:17.071041 3:6.510228 4:-1.785516 5:10.567779 6:-2.5261462 7:3.7404203 8:-1.0962304 9:6.9967184 10:-4.8836646 11:3.3639834 12:-3.5259738 13:4.2365646 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:274.39642 2:16.786608 3:7.3030314 4:-2.0766191 5:9.8555355 6:-3.0829432 7:4.535874 8:-0.74008065 9:7.96552 10:-4.912877 11:2.052107 12:-3.4369047 13:3.257883 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:271.8385 2:17.706955 3:10.980344 4:-1.2651763 5:8.979441 6:-5.954647 7:3.4480689 8:-2.337379 9:8.099319 10:-4.118157 11:2.4203055 12:-3.8144069 13:2.862563 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:270.58685 2:18.17235 3:12.048793 4:-1.5727898 5:8.573502 6:-5.06145 7:2.2397876 8:-2.9567769 9:8.249146 10:-4.6764607 11:1.8727214 12:-3.928323 13:2.5143237 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:269.9298 2:21.960903 3:12.566237 4:-2.950421 5:5.5604963 6:-4.0850697 7:2.8898268 8:-3.5726364 9:8.07338 10:-6.8258886 11:1.0247844 12:-4.906471 13:3.0345216 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:270.2195 2:23.13957 3:13.263179 4:-3.087134 5:6.4739294 6:-4.4774494 7:2.1285942 8:-3.07103 9:7.6838517 10:-7.252061 11:0.61038196 12:-5.517547 13:2.6641614 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
